Genotype,height,R8,yield
DS11-30069,90.14,32.1,3718.29
DS11-30070,89.236,33.4,3574.48
DS11-30071,85.347,26.8,4108.167
DS11-30072,104.913,27.4,4115.077
DS11-30073,110.87,28.7,4068.578
DS11-30074,100.347,32.9,4361.45
DS11-30075,101.307,28.6,3792.636
DS11-30076,92.919,29.6,4012.759
DS11-30078,95.126,30.8,3976.888
DS11-30079,99.6,31.7,4013.2
DS11-30080,97.807,33.1,3736.37
DS11-30081,93.882,33.2,3919.87
DS11-30082,98.77,34.1,3700.94
DS11-30083,93.599,30.4,3743.37
DS11-30084,96.862,31.3,3908.88
DS11-30085,100.459,32.8,4002.66
DS11-30086,99.201,33.7,4159.117
DS11-30087,89,31.8,3701.89
DS11-30088,86.971,26.7,3730.69
DS11-30089,97.85625,34.125,4363.325
DS11-30090,97.13625,33.5,4667.8875
DS11-30091,93.091,31.4,4013.864
DS11-30092,112.415,29.5,4152.236
DS11-30093,111.4675,34,4209.5875
DS11-30095,102.564444444444,32.5555555555556,4089.05222222222
DS11-30096,106.03,35,4659.4
DS11-30097,102.452222222222,25.6666666666667,3840.15
DS11-30098,95.1277777777778,28.3333333333333,3657.50333333333
DS11-30099,102.86,30.8888888888889,4244.18888888889
DS11-30100,104.52375,32.25,3956.175
DS11-30101,100.182222222222,27.8888888888889,3841.38444444444
DS11-30102,92.0133333333333,28.5555555555556,3957.12
DS11-30103,100.972222222222,29.1111111111111,4143.41
DS11-30105,96.45,29.2222222222222,3985.91111111111
DS11-30106,89.72,30,4037.36444444444
DS11-30107,106.7825,31.875,3580.415
DS11-30108,101.166666666667,29.7777777777778,3878.52333333333
DS11-30109,96.3811111111111,28,3803.80111111111
DS11-30110,88.25,28,3682.60444444444
DS11-30111,104.595555555556,27.7777777777778,3945.99222222222
DS11-30112,102.606666666667,26.3333333333333,3936.71222222222
DS11-30113,102.166666666667,28.6666666666667,4428.14111111111
DS11-30114,96.7622222222222,28.7777777777778,3955.99666666667
DS11-30115,100.066666666667,29.1111111111111,3609.98333333333
DS11-30116,108.53625,35.25,3993.4625
DS11-30118,111.42,36.25,4407.5125
DS11-30119,110.01,29.3333333333333,4044.98111111111
DS11-30120,100.335555555556,33.4444444444444,4293.46777777778
DS11-30121,111.92875,26.625,4061.14875
DS11-30122,119.66375,33.5,3841.175
DS11-30124,100.02625,32.75,4290.475
DS11-30125,97.4222222222222,29.2222222222222,4239.67666666667
DS11-30126,97.3788888888889,25.7777777777778,3968.19666666667
DS11-30127,101.34125,34.25,4359.625
DS11-30128,103.69625,29.625,3897.025
DS11-30131,89.9533333333333,32.5555555555556,3927.44777777778
DS11-30132,104.175555555556,30.7777777777778,3719.52111111111
DS11-30133,99.01875,34.625,4268.8375
DS11-30134,88.23,28.1111111111111,4038.94888888889
DS11-30137,107.68375,35.125,3872.15
DS11-30138,94.1077777777778,27.3333333333333,4045.73555555556
DS11-30139,100.827777777778,25.3333333333333,3937.03777777778
DS11-30142,86.7044444444444,25.8888888888889,3987.71444444444
DS11-30143,91.9577777777778,27.7777777777778,4083.18222222222
DS11-30144,100.91,25.4444444444444,3754.83888888889
DS11-30145,98.5511111111111,31.6666666666667,4216.1
DS11-30146,100.881111111111,25.6666666666667,4066.50333333333
DS11-30147,96.7688888888889,28,4339.05333333333
DS11-30153,107,33.25,4367.8125
DS11-30155,103.715,35,4476.0125
DS11-30156,99.34,32.875,4017.7375
DS11-30157,94.05,31.75,4392.95
DS11-30158,102.75125,32.375,4040.4625
DS11-30159,113.87125,27.5,3994.2125
DS11-30160,98.46125,31,4289.375
DS11-30161,113.84875,34.375,4224.25
DS11-30162,103.715,36.25,4355.4375
DS11-30163,103.12375,35.25,4237.1
DS11-30165,111.1175,33.125,4018.95
DS11-30166,108.74,34.25,4119.2375
DS11-30167,111.3125,32.125,4307.2875
DS11-30169,106.16625,30.75,4102.15
DS11-30171,112.2025,33.25,4207.7625
DS11-30172,114.28875,37.125,4122.275
DS11-30173,125.0875,35.625,4501.825
DS11-30177,106.51375,34.75,4250.2875
DS11-30179,106.82,33,4202.9375
DS11-30181,110.2825,32.75,4258.225
DS11-30182,109.51125,33.75,4297.7375
DS11-30190,101.315,34.625,4180.325
DS11-30191,111.985,32.625,4265.6375
DS11-31001,75.996,31.8,4122.939
DS11-31003,87.8475,34.375,3740.5375
DS11-31004,99.219,30.3,4220.438
DS11-31005,86.723,26.5,3667.902
DS11-31007,101.47,34,3206.8125
DS11-31008,73.3936363636364,25.9090909090909,3725.14818181818
DS11-31009,106.987,33.4,3940.112
DS11-31011,83.817,30.1,4067.983
DS11-31013,77.0645454545455,24.0909090909091,3546.65181818182
DS11-31014,66.3081818181818,26.2727272727273,3566.40909090909
DS11-31015,85.606,24.7,3353.694
DS11-31016,94.694,29.6,3967.396
DS11-31017,75.75625,32.375,3903.275
DS11-31018,113.74625,37.375,3906.225
DS11-31019,97.2785714285714,34,3835.88571428571
DS11-31020,70.4054545454545,20.9090909090909,3225.78454545455
DS11-31021,96.11375,35.5,3500.4375
DS11-31022,91.679,30.8,3694.098
DS11-31023,91.891,24.5,3612.805
DS11-31024,94.31125,34,3775.1125
DS11-31026,100.781,32.5,3690.682
DS11-31027,114.425,38,3288.825
DS11-31030,111.482,31,3813.782
DS11-31031,85.53625,29.375,4105.8625
DS11-31032,110.868571428571,36.4285714285714,4115.05714285714
DS11-31033,94.4925,35.75,3962.8125
DS11-31034,112.31625,35.25,3565.475
DS11-31037,97.09,30.9,3904.087
DS11-31038,76.604,23.7,3473.322
DS11-31039,76.0336363636364,20,3226.20272727273
DS11-31040,77.92,30.625,3572.4
DS11-31041,113.565,38.25,3901.2375
DS11-31042,79.2845454545455,21.2727272727273,3476.84363636364
DS11-31044,85.2481818181818,25.7272727272727,3388.39363636364
DS11-31045,96.5742857142857,32.8571428571429,3627.57142857143
DS11-31047,74.971,25.2,3247.829
DS11-31048,109.219,34.1,3629.313
DS11-31051,88.63375,32.625,3907.2625
DS11-31052,73.834,26.8,3925.068
DS11-31053,92.1754545454546,28.0909090909091,3589.88454545455
DS11-31055,76.3181818181818,25.4545454545455,3782.11
DS11-31057,123.485,35.5,3808.2625
DS11-31059,79.96125,31.375,4116.1
DS11-31060,83.2175,31.125,4092.2625
DS11-31062,65.425,21.4,3252.615
DS11-31063,78.4445454545454,23.4545454545455,3815.45727272727
DS11-31064,97.29,26.8,3983.176
DS11-31065,74.977,25.6,3852.49
DS11-31066,79.05,29.7,3765.822
DS11-31067,68.5554545454546,27,3155.33090909091
DS11-31068,97.352,33.1,3676.9
DS11-31069,99.845,34.6,4047.089
DS11-31070,80.7563636363636,25.8181818181818,3879.09090909091
DS11-31071,83.953,27.6,4194.295
DS11-31072,83.223,29.1,3958.343
DS11-31073,99.0925,34.125,4020
DS11-31074,80.272,26.7,3934.545
DS11-31075,104.137,28.6,3377.897
DS11-31076,79.053,25,3814.407
DS11-31077,83.545,28.3,3611.248
DS11-31078,92.9688888888889,27.2222222222222,3882.61444444444
DS11-31079,100.211,28.5,3937.248
DS11-31080,88.117,27.1,3720.295
DS11-31082,77.461,24.8,3050.881
DS11-31083,67.525,25.9,3476.148
DS11-31084,81.303,30.6,3591.689
DS11-31086,77.3475,28.125,3671.9125
DS11-31087,77.74625,28.25,3563.975
DS11-31088,87.11625,31.625,3837.575
DS11-31089,76.66125,28.125,3755.7625
DS11-31090,88.29375,36,3900.6625
DS11-31091,77.5290909090909,22.9090909090909,3457.39363636364
DS11-31092,79.07,26.5454545454545,4004.56909090909
DS11-31093,85.258,30.2,3822.432
DS11-31094,81.817,23.7,3568.578
DS11-31095,70.863,23.6,3263.535
DS11-31096,96.16875,38,3542.3625
DS11-31097,80.4445454545454,24.9090909090909,3654.85090909091
DS11-31098,70.3327272727273,27.4545454545455,3099.55
DS11-31099,82.178,29.8,3523.237
DS11-31100,75.869,26.6,3858.926
DS11-31101,108.99375,33.625,3496.3
DS11-31102,67.782,21.6,3302.754
DS11-31103,59.973,23,3801.236
DS11-31104,73.6890909090909,25.1818181818182,3767.19
DS11-31105,84.345,23.2,3819.637
DS11-31106,79.5963636363636,26.4545454545455,3649.52454545455
DS11-31107,89.09,27.6363636363636,4066.03090909091
DS11-31108,60.6290909090909,21.2727272727273,3351.85818181818
DS11-31109,99.73,32.1,3966.567
DS11-31110,69.8254545454545,24.0909090909091,3210.19454545455
DS11-31111,89.8181818181818,27.6363636363636,3470.02363636364
DS11-31127,83.705,31.5,3712.5375
DS11-31128,78.53625,33.125,3748.0125
DS11-31130,89.16875,31.375,3955.5
DS11-31132,110.73625,36.625,3686.3125
DS11-31141,102.615714285714,36.7142857142857,4264.58571428571
DS11-31142,105.435,36.25,3670.2375
DS11-31143,93.865,32.75,3668.8875
DS11-31144,100.68,35.5,3762.5875
DS11-31145,92.6425,33.875,3597
DS11-31146,112.08,36.5,3647.8125
DS11-31147,79.205,33.875,3820.525
DS11-31148,79.50375,29.125,3971.9
DS11-31150,72.26375,28.875,3314.1375
DS11-31151,112.1475,37.125,4074.0625
DS11-31152,99.80875,34.375,3736.2
DS11-31153,97.3575,36.875,4039.025
DS11-31155,102.96875,35,3641.5125
DS11-31156,73.515,31,3876.3375
DS11-31157,105.78625,36,3714.5
DS11-31158,93.9275,36.625,3851.8375
DS11-31160,76.42875,32.75,3878.225
DS11-31161,76.3725,32.25,4042.9375
DS11-31165,86.26,32.5,4067.325
DS11-31166,72.72875,31.125,3942.025
DS11-31167,62.84625,27.75,3663.5875
DS11-31168,91.53875,36,3595.6
DS11-31169,105.215714285714,38.4285714285714,3734.87142857143
DS11-31170,105.80875,34.75,3806.6875
DS11-31171,86.09,29.5,4133.775
DS11-31173,88.40125,33,4073.85
DS11-31174,71.895,28.875,3986.8
DS11-31175,80.51875,33.25,3728.7375
DS11-31177,104.92625,34.375,3757.55
DS11-31178,85.33625,32.375,3823.9875
DS11-31183,88.0575,29,4123.6375
DS11-32002,94.747,23.8,3665.328
DS11-32003,97.801,25.4,3957.992
DS11-32004,100.778888888889,27.2222222222222,4018.27888888889
DS11-32005,111.304285714286,28.1428571428571,4164.65571428571
DS11-32006,109.1975,24.625,3852.425
DS11-32007,99.582,22.2,3778.309
DS11-32008,95.542,23.7,3765.523
DS11-32010,111.3575,29.875,4212.63625
DS11-32011,99.969,26.6,3912.292
DS11-32014,87.26,26.6,3764.569
DS11-32015,98.8855555555556,26.8888888888889,3994.39333333333
DS11-32016,90.37,28.6666666666667,2946.92444444444
DS11-32017,102.5,32.5,4177.875
DS11-32018,98.3325,25,3775.13625
DS11-32019,106.316,25.2,3705.03
DS11-32020,105.956,25.8,3703.493
DS11-32021,98.389,28.1,4011.041
DS11-32022,98.554,27.4,4066.87
DS11-32023,106.18875,29.25,3981.11125
DS11-32024,98.723,25.9,3684.629
DS11-32025,101.438888888889,36.3333333333333,3847.03888888889
DS11-32026,98.693,23.7,3638.351
DS11-32027,99.8794117647059,27.8823529411765,3999.14647058824
DS11-32029,93.557,26.3,3941.442
DS11-32030,89.31625,26.5,4118.67
DS11-32031,98.628,23.9,3742.781
DS11-32032,92.444,23,3806.899
DS11-32034,103.15,27,3560.125
DS11-32035,107.755555555556,30.7777777777778,4359.70444444444
DS11-32036,104.992222222222,28,3842.61111111111
DS11-32037,106.767777777778,34.3333333333333,3870.22222222222
DS11-32038,99.9388888888889,28.7777777777778,3904.78444444444
DS11-32039,101.183,27.1,3803.203
DS11-32040,112.11,28.6666666666667,4400.87333333333
DS11-32041,89.39,18.8,3676.381
DS11-32042,95.2033333333333,25.2222222222222,4185.72444444444
DS11-32043,98.546,24.7,3896.919
DS11-32044,109.354444444444,29.5555555555556,4126.67888888889
DS11-32045,94.674,22.5,3793.43
DS11-32046,95.23,30.3333333333333,4113.15
DS11-32047,96.8022222222222,29,4355.92666666667
DS11-32048,98.797,21.1,3757.67
DS11-32049,91.132,24.8,4238.868
DS11-32050,100.994,27.3,3570.613
DS11-32051,99.996,21.7,3863.803
DS11-32052,99.93375,29,4264.8
DS11-32053,101.638,22,3774.595
DS11-32055,111.067142857143,29.7142857142857,4583.60428571429
DS11-32057,95.034,24.7,3734.622
DS11-32058,103.8,27.375,3456.38875
DS11-32059,101.074,25.3,3522.861
DS11-32060,100.395,24.9,3836.939
DS11-32061,98.5611111111111,25.8888888888889,3794.34
DS11-32062,106.735555555556,31.4444444444444,3960.42222222222
DS11-32063,93.2,20.3,3783.517
DS11-32064,93.247,26.3,3980.062
DS11-32065,102.186666666667,31,4424.76888888889
DS11-32066,82.942,25.9,4040.006
DS11-32067,106.108888888889,32.5555555555556,4243.17111111111
DS11-32068,100.315,28,3970.087
DS11-32069,107.1625,28.75,4006.4875
DS11-32070,108.858888888889,30.4444444444444,4283.02333333333
DS11-32072,102.541111111111,32,4057.83222222222
DS11-32073,94.541,23,3735.569
DS11-32074,101.966666666667,28.7777777777778,4247.36444444444
DS11-32075,94.092,19.9,3128.615
DS11-32076,102.491,30.2,4016.449
DS11-32077,99.3625,28.5,4072.865
DS11-32096,100.274285714286,29.2857142857143,3690.2
DS11-32099,112.035555555556,33.4444444444444,4115.25555555556
DS11-32101,103.97,27.375,3895.65
DS11-32102,98.6422222222222,29.8888888888889,3833.71111111111
DS11-32104,79.47,23.1428571428571,3165.91428571429
DS11-32106,102.866666666667,33.4444444444444,3976.93333333333
DS11-32109,106.601111111111,32,4010.56666666667
DS11-32114,89.8,26.375,3373.0625
DS11-32115,96.785,28.625,3567.225
DS11-32116,96.2277777777778,31.5555555555556,4217.44444444444
DS11-32117,97.8357142857143,26,3716.24285714286
DS11-32118,99.1411111111111,32.2222222222222,4057.01111111111
DS11-32119,110.332222222222,35.6666666666667,3894.23333333333
DS11-32120,98.0455555555556,34.6666666666667,4206.26666666667
DS11-32121,88.64875,30.75,3546.5
DS11-32122,88.0725,29.625,3494.8375
DS11-32123,83.5914285714286,25.8571428571429,3742.75714285714
DS11-32124,82.52375,26.125,3918.2125
DS11-32126,93.21875,29.375,3858.9875
DS11-32127,83.3171428571429,26.7142857142857,3485.58571428571
DS11-32128,93.1522222222222,32,3998.66666666667
DS11-32129,103.2825,30.875,3714.9375
DS11-32130,92.8825,31.5,3778.925
DS11-32132,88.11,29,3988.3875
DS11-32133,96.575,32,3951.9125
DS11-32134,87.2125,30.625,3899.4375
DS11-32142,81.49,23.7142857142857,3486.42857142857
DS11-32143,84.2828571428571,27.8571428571429,3549.61428571429
DS11-32144,93.725,31,4175.9375
DS11-32145,80.3257142857143,28,3635.22857142857
DS11-32147,81.6428571428571,25.7142857142857,3645.21428571429
DS11-32148,98.78625,28.375,3631.65
DS11-32149,90.7275,28.875,4298.125
DS11-32150,86.1975,26.75,3699.7
DS11-32151,86.2675,26.625,3684.5125
DS11-32152,95.6585714285714,26,3480.98571428571
DS11-32153,90.8755555555556,30.6666666666667,3724.87777777778
DS11-32154,110.4525,31.625,3687.8
DS11-32158,110.25,31.4444444444444,4015.71111111111
DS11-32160,109.87625,31.5,3654.8375
DS11-32161,83.3325,27.75,3434.6625
DS11-32162,96.0333333333333,31.3333333333333,4088.56666666667
DS11-32163,101.323333333333,30.1111111111111,4024.18888888889
DS11-32164,101.894444444444,32.5555555555556,4088.07777777778
DS11-32166,94.1833333333333,30.2222222222222,4094.02222222222
DS11-32167,90.79,24.4285714285714,3602.65714285714
DS11-32169,101.56,31.5555555555556,4062.63333333333
DS11-32171,83.5371428571429,23.4285714285714,3523.15714285714
DS11-32175,95.7477777777778,30.3333333333333,3647.98888888889
DS11-32178,96.7388888888889,30.8888888888889,3882.57777777778
DS11-32180,92.765,28.625,3826.6875
DS11-32182,96.5166666666667,28.5555555555556,3759.24444444444
DS11-32183,95.9155555555556,30.6666666666667,3854.97777777778
DS11-32184,95.0855555555556,32.4444444444444,3921.88888888889
DS11-32185,97.4411111111111,29.6666666666667,3957.18888888889
DS11-32186,95.34125,26.5,3698.8875
DS11-32187,90.5011111111111,31.3333333333333,3959.93333333333
DS11-32189,87.98,28.25,3682.425
DS11-32193,91.19625,27.25,3485.525
DS11-32194,100.401111111111,31,4074.03333333333
DS11-32195,101.467777777778,32.4444444444444,3832.88888888889
DS11-32196,100.217777777778,33.5555555555556,3620.61111111111
DS11-32197,104.746666666667,33.4444444444444,3944.5
DS11-32198,86.13,27.375,3703.45
DS11-32200,91.56125,22.875,3447.725
DS11-32202,92.0922222222222,32.2222222222222,3939.68888888889
DS11-32204,113.495555555556,30,3618.23333333333
DS11-32206,102.302222222222,30.7777777777778,3847.85555555556
DS11-32210,100.293333333333,33,3859.11111111111
DS11-32211,100.778888888889,33.1111111111111,3795.56666666667
DS11-33001,103.69,30.8888888888889,3617.13333333333
DS11-33002,95.3844444444445,33.8888888888889,3524.28888888889
DS11-33005,106.715555555556,36.4444444444444,3167.74444444444
DS11-33006,113.721,24.7,3671.098
DS11-33007,85.6263636363636,16.9090909090909,3280.18818181818
DS11-33008,102.235,36,3696.25
DS11-33009,84.6545454545455,16.5454545454545,3152.88181818182
DS11-33010,94.3971428571429,31.8571428571429,4000.31428571429
DS11-33011,88.1581818181818,17.4545454545455,3334.92454545455
DS11-33012,95.87,23.3,3806.386
DS11-33014,72.1909090909091,16.8181818181818,2568.3
DS11-33015,101.497777777778,35.5555555555556,3766.93333333333
DS11-33017,117.206,32.8,3577.387
DS11-33019,114.361,31.8,3830.36
DS11-33020,86.947,18,3153.405
DS11-33021,106.013333333333,34.8888888888889,3561.12222222222
DS11-33022,104.937,29.9,3704.381
DS11-33023,80.22,24.3333333333333,2872.16666666667
DS11-33024,94.3333333333333,32.4444444444444,3521.11111111111
DS11-33025,86.741,21.8,3789.126
DS11-33026,84.2281818181818,16,2935.75454545455
DS11-33027,105.82,35.5555555555556,3932.64444444444
DS11-33028,77.9663636363636,17.6363636363636,2822.78727272727
DS11-33030,101.74,31.7777777777778,3606.38888888889
DS11-33031,87.6688888888889,20.1111111111111,3299.72777777778
DS11-33033,111.13125,35.5,2851.4
DS11-33034,90.9481818181818,19.4545454545455,2899.06454545455
DS11-33035,98.8788888888889,33.7777777777778,4060.07777777778
DS11-33036,75.26,13.8181818181818,3215.64181818182
DS11-33038,107.814444444444,36.5555555555556,3751.44444444444
DS11-33039,103.646,21.4,3324.891
DS11-33042,116.12625,38.125,3511.625
DS11-33043,75.3381818181818,15.4545454545455,3061.51727272727
DS11-33044,102.26,30.5,3556.0125
DS11-33047,108.802222222222,34.8888888888889,3772.78888888889
DS11-33049,80.6809090909091,16.4545454545455,3009.86818181818
DS11-33050,72.8645454545454,18.4545454545455,3071.10272727273
DS11-33051,83.64,18.2727272727273,3488.49545454545
DS11-33052,97.84,24.9,3754.218
DS11-33053,124.533,36.4,3603.305
DS11-33054,71.5654545454545,17.4545454545455,3133.94090909091
DS11-33057,86.3627272727273,18.1818181818182,3382.74818181818
DS11-33058,106.522222222222,36.2222222222222,2903.84444444444
DS11-33059,110.006666666667,36.5555555555556,3336.78888888889
DS11-33060,107.273,28.6,3489.639
DS11-33061,110.546,29.6,3954.875
DS11-33062,113.165,33.2,3426.941
DS11-33064,120.33,32.8,3738.682
DS11-33065,103.962,29,4029.47
DS11-33070,103.384444444444,32.5555555555556,3203.01111111111
DS11-33072,97.95125,35.25,3931.0625
DS11-33073,80.0554545454546,19.4545454545455,2848.45909090909
DS11-33074,99.644,20.2,3247.129
DS11-33075,108.511111111111,31.8888888888889,3385.95555555556
DS11-33076,102.248888888889,32.5555555555556,3716.36666666667
DS11-33077,104.145,31.9,3674.611
DS11-33078,112.22125,35.375,3243.1625
DS11-33080,108.126666666667,34,3464.45555555556
DS11-33081,81.8218181818182,16.0909090909091,3294.76636363636
DS11-33082,98.584,22.1,3420.265
DS11-33083,76.7818181818182,16.1818181818182,3262.92636363636
DS11-33084,93.87,20.8,3852.412
DS11-33085,85.8790909090909,17.7272727272727,3021.99
DS11-33086,86.5154545454545,17,3091.92090909091
DS11-33087,84.4718181818182,19.4545454545455,3120.85909090909
DS11-33088,100.558181818182,19.3636363636364,3800.19545454545
DS11-33089,104.157,24.2,3555.879
DS11-33090,120.26,33.6,3464.775
DS11-33091,110.419,33.9,4028.617
DS11-33094,81.9754545454546,17.7272727272727,3353.88272727273
DS11-33096,67.4666666666667,26.6666666666667,3042.31111111111
DS11-33098,97.9766666666667,33.7777777777778,3488.34444444444
DS11-33099,112.044444444444,34.5555555555556,3048.28888888889
DS11-33104,106.08125,33,3325
DS11-33105,94.966,23.5,3685.096
DS11-33106,80.3854545454546,15.5454545454545,3294.87181818182
DS11-33107,86.36,33.5,3138.7625
DS11-33108,81.7518181818182,15.7272727272727,3294.40909090909
DS11-33109,92.837,18.1,3506.184
DS11-33110,85.5890909090909,15.3636363636364,3296.00272727273
DS11-33111,102.124444444444,36.4444444444444,3435.41111111111
DS11-33113,107.168888888889,35.4444444444444,3779.4
